category,source_path,published_path,size_bytes,sha256
checkpoints,2807-Y5-R2FR-explicit-parent-variation-extraction-or-first-source-backed-force-seed-under-AX1090.md,research-ledger/files/checkpoints/a3/2807-Y5-R2FR-explicit-parent-variation-extraction-or-first-source-backed-force-seed-under-AX1090.md,11414,a34333054ed61082ecd7273d1c91e90afddb048d0721bfca7572f6eafa57f4aa
checkpoints,2808-Y5-R2FR-Gamma-Khat-metric-response-match-or-zeta-q-unit-extraction-under-AX1090.md,research-ledger/files/checkpoints/a8/2808-Y5-R2FR-Gamma-Khat-metric-response-match-or-zeta-q-unit-extraction-under-AX1090.md,10135,d8d07db2b3ab4f395e9c9a10abe2de05ea0b0e6ed3b6d63cf41b5cc594ea1092
checkpoints,2809-Y5-R2FR-Khat-component-metric-response-match-or-DeltaK-bound-under-AX1090.md,research-ledger/files/checkpoints/1f/2809-Y5-R2FR-Khat-component-metric-response-match-or-DeltaK-bound-under-AX1090.md,10233,6ceab1934a4a91af578173fc4d88f72f410b33db93cb4ab10f6521bc7651aaa2
checkpoints,281-empirical-closure-test-design-after-local-ledger.md,research-ledger/files/checkpoints/0d/281-empirical-closure-test-design-after-local-ledger.md,5006,be3d7f65a88b999559f5808b978c97795f3e3bcc2fca671c24c0aaa964411eb1
checkpoints,2810-Y5-R2FR-first-DeltaK-component-source-row-or-Ploc-unit-certificate-under-AX1090.md,research-ledger/files/checkpoints/8e/2810-Y5-R2FR-first-DeltaK-component-source-row-or-Ploc-unit-certificate-under-AX1090.md,9713,fcbaf9062fc8e738a3b635dab2124216df3a166d2c49ee72e4b444209a431efb
checkpoints,2811-Y5-R2FR-Ploc-norm-commutator-certificate-or-first-DeltaK00-source-under-AX1090.md,research-ledger/files/checkpoints/35/2811-Y5-R2FR-Ploc-norm-commutator-certificate-or-first-DeltaK00-source-under-AX1090.md,10833,0997cccc1c34fb410ae1a8bbf7bd1e688f85a75e47b2f89dcad0c005eeb2a0ab
checkpoints,2812-Y5-R2FR-Ploc-chainmap-equality-or-Cploc-Ccomm-source-bound-under-AX1090.md,research-ledger/files/checkpoints/e8/2812-Y5-R2FR-Ploc-chainmap-equality-or-Cploc-Ccomm-source-bound-under-AX1090.md,11028,d8cd006b86f60be423731fff1e8a1bc305ece4de6ec63d9576082d24455451f0
checkpoints,2813-Y5-R2FR-first-finite-Ccomm-or-CPloc-source-row-or-Khat00-corpus-hunt-under-AX1090.md,research-ledger/files/checkpoints/34/2813-Y5-R2FR-first-finite-Ccomm-or-CPloc-source-row-or-Khat00-corpus-hunt-under-AX1090.md,9426,f1379a4019eec2842699b100ed14d26b09374ea1ca6c8450bc7dd0d024adfdd5
checkpoints,2814-Y5-R2FR-Fermi-Ccomm-bracket-smoke-or-first-Kmetric00-kernel-fill-under-AX1090.md,research-ledger/files/checkpoints/06/2814-Y5-R2FR-Fermi-Ccomm-bracket-smoke-or-first-Kmetric00-kernel-fill-under-AX1090.md,8559,df7840224f954601526b55c41d868facfcb3645c238e9d2a53e513a8791a68c9
checkpoints,2815-Y5-R2FR-source-one-Fermi-input-or-fill-Kmetric00-chain-kernel-under-AX1090.md,research-ledger/files/checkpoints/86/2815-Y5-R2FR-source-one-Fermi-input-or-fill-Kmetric00-chain-kernel-under-AX1090.md,8122,538dc37917e6d408746057f2f5e83196f77f9f5239c8a6051ef391c6e0f8fbc2
checkpoints,2816-Y5-R2FR-Kmetric00-kernel-normalization-map-or-Mm-ML-zero-proof-under-AX1090.md,research-ledger/files/checkpoints/20/2816-Y5-R2FR-Kmetric00-kernel-normalization-map-or-Mm-ML-zero-proof-under-AX1090.md,7861,681119171f832715a1688e489b4e6c5d497c58c4368094952f37b79b310355fa
checkpoints,2817-Y5-R2FR-first-Mm-ML-kernel-zero-proof-or-response-bound-under-AX1090.md,research-ledger/files/checkpoints/f2/2817-Y5-R2FR-first-Mm-ML-kernel-zero-proof-or-response-bound-under-AX1090.md,8633,223592ed25578a74cd35514c9050b2c96136f72ab1869a98752a6550d7d2195d
checkpoints,2818-Y5-R2FR-local-lock-amplitude-law-or-first-Nlock-input-under-AX1090.md,research-ledger/files/checkpoints/d5/2818-Y5-R2FR-local-lock-amplitude-law-or-first-Nlock-input-under-AX1090.md,8481,17fb741393aabd131e09b463c82a57fe57ddc425ebc3c0c21eb864372b3ece58
checkpoints,2819-Y5-R2FR-parent-qsector-action-norm-extraction-for-local-lock-reentry-under-AX1090.md,research-ledger/files/checkpoints/a1/2819-Y5-R2FR-parent-qsector-action-norm-extraction-for-local-lock-reentry-under-AX1090.md,8171,5c2c4c444764e17df45c7b65bb3446289980639139d942b08bd365f518ab9fe2
checkpoints,282-empirical-preflight-readout-after-281.md,research-ledger/files/checkpoints/8d/282-empirical-preflight-readout-after-281.md,4222,334c5729cc26074a034039108e16c28671965318dc77d9e339650fca45f1890f
checkpoints,2820-Y5-R2FR-phase-volume-nonpropagating-qsector-origin-for-local-lock-reentry-under-AX1090.md,research-ledger/files/checkpoints/2f/2820-Y5-R2FR-phase-volume-nonpropagating-qsector-origin-for-local-lock-reentry-under-AX1090.md,16090,e024eebbf098d66786a6d46a8bd8fadb6fc857c956b294aa90a0afa35b8286b8
checkpoints,2821-Y5-R2FR-parent-coupling-source-current-and-same-norm-map-for-local-lock-reentry-under-AX1090.md,research-ledger/files/checkpoints/85/2821-Y5-R2FR-parent-coupling-source-current-and-same-norm-map-for-local-lock-reentry-under-AX1090.md,18013,66d1cd5e9571b799b9675fca73e2b04949d689dc67b3b9f2055c3fe56d004df1
checkpoints,2822-Y5-R2FR-first-same-norm-Jq-component-bound-or-zero-row-for-local-lock-under-AX1090.md,research-ledger/files/checkpoints/12/2822-Y5-R2FR-first-same-norm-Jq-component-bound-or-zero-row-for-local-lock-under-AX1090.md,13547,89b751e3a99bc6f7780ca834067fe2a6e7e14a1929e8b08669d896e8833bd0cb
checkpoints,2823-Y5-R2FR-same-norm-Eq-carrier-and-q-normalization-for-Jq-component-rows-under-AX1090.md,research-ledger/files/checkpoints/5e/2823-Y5-R2FR-same-norm-Eq-carrier-and-q-normalization-for-Jq-component-rows-under-AX1090.md,16275,2df78dcbf18b4730dffd689a083b9dd652c37ad2709f1c862a208fdff6a08265
checkpoints,2824-Y5-R2FR-covariance-Hessian-source-extraction-or-Eq-control-demotion-under-AX1090.md,research-ledger/files/checkpoints/2b/2824-Y5-R2FR-covariance-Hessian-source-extraction-or-Eq-control-demotion-under-AX1090.md,14249,b13c7969c4f6537ba18809c3adc9df7f418895d45e965d59aa1116082624c02b
checkpoints,2825-Y5-R2FR-Eq-control-only-local-lock-smoke-runner-and-source-input-schema-under-AX1090.md,research-ledger/files/checkpoints/f4/2825-Y5-R2FR-Eq-control-only-local-lock-smoke-runner-and-source-input-schema-under-AX1090.md,23351,202342439406f4242b34a38c451706a860338868d45b3180e28a9fab9c8e119c
checkpoints,2826-Y5-R2FR-control-runner-promotion-input-priority-map-under-AX1090.md,research-ledger/files/checkpoints/0b/2826-Y5-R2FR-control-runner-promotion-input-priority-map-under-AX1090.md,17419,aec41cb1cbeb0e57c26981dc190b145ce4c7d78a300b88aa4eba4ee6cdc5aae6
checkpoints,2827-Y5-R2FR-vertical-generator-Dqvm-and-q-normalization-derivation-contract-under-AX1090.md,research-ledger/files/checkpoints/3d/2827-Y5-R2FR-vertical-generator-Dqvm-and-q-normalization-derivation-contract-under-AX1090.md,18881,593a459ef5191caadfab7123bda0e5e31451b77f6dd89ce721fb2b82be1ebe89
checkpoints,2828-Y5-R2FR-q-source-owner-and-matter-generator-vmq-zero-or-finite-row-under-AX1090.md,research-ledger/files/checkpoints/c2/2828-Y5-R2FR-q-source-owner-and-matter-generator-vmq-zero-or-finite-row-under-AX1090.md,17374,746c718fa8e1bdd865bdde9112442a6358af2d737488185daf720dc8c3a62eaa
checkpoints,2829-Y5-R2FR-qbasic-public-coframe-no-source-prefactor-or-finite-vmq-acquisition-under-AX1090.md,research-ledger/files/checkpoints/71/2829-Y5-R2FR-qbasic-public-coframe-no-source-prefactor-or-finite-vmq-acquisition-under-AX1090.md,18268,20de7c2d739cd75339a2ae605d5d419e274c1a5f054f36b9a97b1066d7f80e93
checkpoints,283-fixed-vs-kappa-short-smoke-readout.md,research-ledger/files/checkpoints/2a/283-fixed-vs-kappa-short-smoke-readout.md,5746,5431b307a7a45b6913fed7c0321f4739b248c0e7e8f410a21bee6fec056870e3
checkpoints,2830-Y5-R2FR-epsilon-vmq-response-kernels-and-source-acquisition-interface-under-AX1090.md,research-ledger/files/checkpoints/18/2830-Y5-R2FR-epsilon-vmq-response-kernels-and-source-acquisition-interface-under-AX1090.md,15730,b1056346ede706d78a78dc7ec1dc32b4b21029563e9f8f3bd332c39e084bd8a0
checkpoints,2831-Y5-R2FR-first-epsilon-vmq-PPN-common-frame-kernel-fill-or-theorem-zero-under-AX1090.md,research-ledger/files/checkpoints/46/2831-Y5-R2FR-first-epsilon-vmq-PPN-common-frame-kernel-fill-or-theorem-zero-under-AX1090.md,16652,0e5627d96aab03c96067a7f5f3ced476244af77b989f756ecf514e8a839f8941
checkpoints,2832-Y5-R2FR-epsilon-vmq-first-finite-PPN-component-value-or-parent-zero-certificate-under-AX1090.md,research-ledger/files/checkpoints/bd/2832-Y5-R2FR-epsilon-vmq-first-finite-PPN-component-value-or-parent-zero-certificate-under-AX1090.md,16224,6084de46cafb58f41377b05e66285bbb1cf7f77b2089fbc52364931fd4ca42b4
checkpoints,2833-Y5-R2FR-delta-p-qRhat-parent-zero-or-finite-source-row-under-AX1090.md,research-ledger/files/checkpoints/78/2833-Y5-R2FR-delta-p-qRhat-parent-zero-or-finite-source-row-under-AX1090.md,13210,cbefe20953283553ffdfb02d5682468d7fb9d4348723af3bda11b18aa252fc4f
checkpoints,2834-Y5-R2FR-reciprocal-source-silence-or-topological-zero-charge-under-AX1090.md,research-ledger/files/checkpoints/d1/2834-Y5-R2FR-reciprocal-source-silence-or-topological-zero-charge-under-AX1090.md,16726,a0162e95c6d38d22ed6fb05b34f6aad15f7f77364180b21794399d4502bb8b6e
checkpoints,2835-Y5-R2FR-RAB-source-slot-exclusion-normal-form-or-finite-body-charge-under-AX1090.md,research-ledger/files/checkpoints/67/2835-Y5-R2FR-RAB-source-slot-exclusion-normal-form-or-finite-body-charge-under-AX1090.md,14937,858e1c2fa17f72904dffdfdf78eef0afe0225a4544209bd4fd79b39f6d3b0d94
checkpoints,2836-Y5-R2FR-RAB-verticality-and-observed-coframe-basicity-or-finite-source-vector-under-AX1090.md,research-ledger/files/checkpoints/0d/2836-Y5-R2FR-RAB-verticality-and-observed-coframe-basicity-or-finite-source-vector-under-AX1090.md,15439,5ed5ab1fb649a7bd9a8e82b83e8978048d5fe498124e5e20a8d9b9572f162e56
checkpoints,2837-Y5-R2FR-RAB-ownership-selector-auxiliary-representative-or-finite-field-under-AX1090.md,research-ledger/files/checkpoints/56/2837-Y5-R2FR-RAB-ownership-selector-auxiliary-representative-or-finite-field-under-AX1090.md,15035,b6e761e475938a2d4a459d7e758223faf3596b698129f5c7010bd517b8de74d7
checkpoints,2838-Y5-R2FR-second-class-auxiliary-block-parent-signature-or-finite-RAB-residual-under-AX1090.md,research-ledger/files/checkpoints/88/2838-Y5-R2FR-second-class-auxiliary-block-parent-signature-or-finite-RAB-residual-under-AX1090.md,18911,aa72739984d3791efd350af7617a17b21395b2afd0fbc5054363792fcd6df732
checkpoints,2839-Y5-R2FR-finite-RAB-residual-green-kernel-normalization-or-first-source-backed-row-under-AX1090.md,research-ledger/files/checkpoints/ec/2839-Y5-R2FR-finite-RAB-residual-green-kernel-normalization-or-first-source-backed-row-under-AX1090.md,17625,6a768f5aa0507b99a52ed85aa29036b647dde69a920ac189ed733b2021364196
checkpoints,284-generic-BAO-manifest-repair-readout.md,research-ledger/files/checkpoints/3b/284-generic-BAO-manifest-repair-readout.md,4210,96a6ae79fd6387cd6d573f549e98457815fa5bbdd5e0843f783e0f6e807c4df8
checkpoints,2840-Y5-R2FR-first-finite-RAB-normalization-pack-or-parent-zero-certificate-under-AX1090.md,research-ledger/files/checkpoints/5f/2840-Y5-R2FR-first-finite-RAB-normalization-pack-or-parent-zero-certificate-under-AX1090.md,16227,4bbccea6d18236ff5985485c86e952e87fc8ddb04592e2ae7620555fee2dd42f
checkpoints,2841-Y5-R2FR-qreff-to-qrhat-PPN-bridge-or-tauPPN-source-row-under-AX1090.md,research-ledger/files/checkpoints/b7/2841-Y5-R2FR-qreff-to-qrhat-PPN-bridge-or-tauPPN-source-row-under-AX1090.md,15381,50f6c2b2dfe55703590c39c259a259886579e890c8853108058737395ae3be24
checkpoints,2842-Y5-R2FR-PPN-bridge-condition-closure-or-finite-tauPPN-profile-under-AX1090.md,research-ledger/files/checkpoints/82/2842-Y5-R2FR-PPN-bridge-condition-closure-or-finite-tauPPN-profile-under-AX1090.md,15627,f010b0ffc255894d0582550590d0c3ad99941c26c0c82b06cd14caeac33b3d71
checkpoints,2843-Y5-R2FR-CAB-target-map-zero-or-finite-tauPPN-source-pack-under-AX1090.md,research-ledger/files/checkpoints/9f/2843-Y5-R2FR-CAB-target-map-zero-or-finite-tauPPN-source-pack-under-AX1090.md,14951,fdd6811047c9a0729d94e57f0090e96454f9a27f2a16233bcced95e02d45e5df
checkpoints,2844-Y5-R2FR-CAB-one-over-r-amplitude-law-or-parent-cancellation-theorem-under-AX1090.md,research-ledger/files/checkpoints/6b/2844-Y5-R2FR-CAB-one-over-r-amplitude-law-or-parent-cancellation-theorem-under-AX1090.md,15919,0bf394b9bb04e5b3d530481facc7f71c9137419d606182d04e320cde1ec28cae
checkpoints,2845-Y5-R2FR-CAB-source-current-identity-or-finite-amplitude-inputs-under-AX1090.md,research-ledger/files/checkpoints/92/2845-Y5-R2FR-CAB-source-current-identity-or-finite-amplitude-inputs-under-AX1090.md,14927,1cf3c044c1edfc379a5153cb818d698a3a276784afc954004ac30c109d95e405
checkpoints,2846-Y5-R2FR-parent-current-owner-or-finite-local-PPN-input-contract-under-AX1090.md,research-ledger/files/checkpoints/7c/2846-Y5-R2FR-parent-current-owner-or-finite-local-PPN-input-contract-under-AX1090.md,15677,a80f1fb0a2a448fcdc07382bf95d2fb5f712ebeee2f20fa30606c23a22494e3f
checkpoints,2847-Y5-R2FR-finite-local-PPN-bound-map-dry-run-or-current-owner-retry-under-AX1090.md,research-ledger/files/checkpoints/32/2847-Y5-R2FR-finite-local-PPN-bound-map-dry-run-or-current-owner-retry-under-AX1090.md,13566,da1f946323d879404ef90a378558f9e181d41182ae511e39f55f9a494660d311
checkpoints,2848-Y5-R2FR-first-finite-local-PPN-prediction-row-or-parent-theorem-zero-under-AX1090.md,research-ledger/files/checkpoints/43/2848-Y5-R2FR-first-finite-local-PPN-prediction-row-or-parent-theorem-zero-under-AX1090.md,13369,790cbebc19aaf3b34497af286b1bd9f58778fa0b6863886042813fb98231cf89
checkpoints,2849-Y5-R2FR-core-amplitude-source-acquisition-or-parent-zero-owner-under-AX1090.md,research-ledger/files/checkpoints/6b/2849-Y5-R2FR-core-amplitude-source-acquisition-or-parent-zero-owner-under-AX1090.md,16630,8bc193aef9147879c5a48cddfe750175c59664377391961cceaaa427429d2b56
checkpoints,285-generic-SN-BAO-short-smoke-with-ablations.md,research-ledger/files/checkpoints/ee/285-generic-SN-BAO-short-smoke-with-ablations.md,7444,72764ae961e5b2d579f2831e6503f160609c15265859ffcdb6625507792d79bd
checkpoints,2850-Y5-R2FR-core-amplitude-parent-source-equation-hunt-or-manual-source-ledger-under-AX1090.md,research-ledger/files/checkpoints/aa/2850-Y5-R2FR-core-amplitude-parent-source-equation-hunt-or-manual-source-ledger-under-AX1090.md,17426,334c3ab8380692e2f95e6cf53402ab1521181d1b5109b49ba08231ce2ce0b472
checkpoints,2851-Y5-R2FR-minimal-parent-amplitude-owner-ansatz-or-no-go-under-AX1090.md,research-ledger/files/checkpoints/01/2851-Y5-R2FR-minimal-parent-amplitude-owner-ansatz-or-no-go-under-AX1090.md,14033,ff0eb1abebe4bfe8e36e52d95bd05c988a8557190f4849c36cc2c9f042c78ed9
checkpoints,2852-Y5-R2FR-source-doublet-symmetry-owner-or-closure-demotion-under-AX1090.md,research-ledger/files/checkpoints/1e/2852-Y5-R2FR-source-doublet-symmetry-owner-or-closure-demotion-under-AX1090.md,14449,099b321cfa10242b32bc42b6188a2562b8f78acdf45874e8edfb51de63b95bd8
checkpoints,2853-Y5-R2FR-finite-amplitude-fallback-source-row-or-parent-action-reentry-under-AX1090.md,research-ledger/files/checkpoints/ae/2853-Y5-R2FR-finite-amplitude-fallback-source-row-or-parent-action-reentry-under-AX1090.md,12365,fad4cb32b0d5a60ca0595fc2348953c5096abd9158424da4d2f694311194b8e8
checkpoints,2854-Y5-R2FR-first-real-amplitude-source-acquisition-or-blocker-ledger-under-AX1090.md,research-ledger/files/checkpoints/fe/2854-Y5-R2FR-first-real-amplitude-source-acquisition-or-blocker-ledger-under-AX1090.md,13435,35c02646fbc97061cfd2cb5c42b98972d99d2862d40c348fb7609bc46082a5ae
checkpoints,2855-Y5-R2FR-parent-source-equation-draft-or-user-source-request-under-AX1090.md,research-ledger/files/checkpoints/c5/2855-Y5-R2FR-parent-source-equation-draft-or-user-source-request-under-AX1090.md,15633,9584f655dbb9e10eebd6234b7952d7eb3a20f943f37832962e0f9faededf0685
checkpoints,2856-Y5-R2FR-amp-current-continuity-variational-consistency-or-reject-under-AX1090.md,research-ledger/files/checkpoints/5f/2856-Y5-R2FR-amp-current-continuity-variational-consistency-or-reject-under-AX1090.md,16672,6704b2088bde0f112a9e96e1e4bac8caa6c0543c2d6400982f57042f5ed41ccb
checkpoints,2857-Y5-R2FR-vertical-generator-source-hunt-or-minimal-action-construction-under-AX1090.md,research-ledger/files/checkpoints/d5/2857-Y5-R2FR-vertical-generator-source-hunt-or-minimal-action-construction-under-AX1090.md,18671,b310b4acad80dc39d706ec24b331a40f0eda995f511a3c97f6fc411836fd083d
checkpoints,2858-Y5-R2FR-minimal-amplitude-doublet-action-consistency-gate-or-reject-under-AX1090.md,research-ledger/files/checkpoints/7f/2858-Y5-R2FR-minimal-amplitude-doublet-action-consistency-gate-or-reject-under-AX1090.md,16923,0283938bb2804fc7d81d5207792837d986756311f0a8d82175e9b9b380f23588
checkpoints,2859-Y5-R2FR-Uamp-parent-origin-or-finite-source-fallback-under-AX1090.md,research-ledger/files/checkpoints/9c/2859-Y5-R2FR-Uamp-parent-origin-or-finite-source-fallback-under-AX1090.md,14104,0d00d01207773715569b276d8b47617efaa5ca88f763ee4f1b90f16666fd9856
checkpoints,286-memory-stress-normalization-scale-no-go.md,research-ledger/files/checkpoints/c5/286-memory-stress-normalization-scale-no-go.md,7360,c615a9f64401154d53b1f82eb72d60f40831bb9eaf9b54f4a3283e87902033e7
checkpoints,2860-Y5-R2FR-finite-source-row-acquisition-after-Uamp-demotion-under-AX1090.md,research-ledger/files/checkpoints/43/2860-Y5-R2FR-finite-source-row-acquisition-after-Uamp-demotion-under-AX1090.md,14948,21988bb48c0ac92963a6cb6350254a79eb9cc8bfaa60ba84cd2d12f4bfce75ad
checkpoints,2861-Y5-R2FR-QCAB-qReff-sigma-first-source-rows-or-retain-missing-under-AX1090.md,research-ledger/files/checkpoints/13/2861-Y5-R2FR-QCAB-qReff-sigma-first-source-rows-or-retain-missing-under-AX1090.md,14521,1eb151a39cb9139269e1f1cbac2cd4c1ae9ed493665b7c347c76ce4c23d6c15b
checkpoints,2862-Y5-R2FR-first-row-source-request-pack-and-sigmaR-disambiguation-under-AX1090.md,research-ledger/files/checkpoints/01/2862-Y5-R2FR-first-row-source-request-pack-and-sigmaR-disambiguation-under-AX1090.md,14054,f12d17abd2867c0e95299554d4479ec934b4be0cc9bcd255bc681c2dc97c0d66
checkpoints,2863-Y5-R2FR-QCAB-first-source-row-or-parent-zero-owner-under-AX1090.md,research-ledger/files/checkpoints/4b/2863-Y5-R2FR-QCAB-first-source-row-or-parent-zero-owner-under-AX1090.md,14460,a1b25278321f75509d9ef4e9508496cb7d78b8a98066f46e6cad0358db0898c2
checkpoints,2864-Y5-R2FR-qReff-first-source-row-or-parent-normalization-owner-under-AX1090.md,research-ledger/files/checkpoints/c9/2864-Y5-R2FR-qReff-first-source-row-or-parent-normalization-owner-under-AX1090.md,16675,feb6744247880665176ffe50bbdef88c5144aeb134bd72951bb24f926d00a909
checkpoints,2865-Y5-R2FR-sigmaR-source-sign-and-common-Green-convention-owner-under-AX1090.md,research-ledger/files/checkpoints/99/2865-Y5-R2FR-sigmaR-source-sign-and-common-Green-convention-owner-under-AX1090.md,19585,aa912f44714af2d29cdeec048b21845a550d25587327784abd79ff5ecb22d610
checkpoints,2866-Y5-R2FR-core-amplitude-blocker-rollup-and-parent-action-reentry-contract-under-AX1090.md,research-ledger/files/checkpoints/8e/2866-Y5-R2FR-core-amplitude-blocker-rollup-and-parent-action-reentry-contract-under-AX1090.md,20787,f3bc40559b3eb270e15f5973195b3e818d00b40936c71572a8d855feb77e4c49
checkpoints,2867-Y5-R2FR-parent-sigma-origin-and-vertical-generator-derivation-under-AX1090.md,research-ledger/files/checkpoints/40/2867-Y5-R2FR-parent-sigma-origin-and-vertical-generator-derivation-under-AX1090.md,20484,8b1fde59fe82214e485fcf51f21e7ad155799777b159091eb3b993e3cd6d7ac8
checkpoints,2868-Y5-R2FR-finite-core-source-acquisition-after-Uamp-closure-demotion-under-AX1090.md,research-ledger/files/checkpoints/f3/2868-Y5-R2FR-finite-core-source-acquisition-after-Uamp-closure-demotion-under-AX1090.md,20106,94cae7448683d17b81c72ad0f5d4d5e68dd7c5d1f9736b6b367d5c080cd2a392
checkpoints,2869-Y5-R2FR-core-finite-row-corpus-scan-and-source-request-under-AX1090.md,research-ledger/files/checkpoints/8e/2869-Y5-R2FR-core-finite-row-corpus-scan-and-source-request-under-AX1090.md,30385,55a08dedf6aa37d7f2d30f297de90fcfa331418c0e156143b790412e8b074370
checkpoints,287-boundary-current-charge-owner-attempt.md,research-ledger/files/checkpoints/5c/287-boundary-current-charge-owner-attempt.md,7361,656712d5efb88149f1e46d52abcf30c2c39987654049e799922bbe8ff0853252
checkpoints,2870-Y5-R2FR-first-triplet-deep-source-extraction-under-AX1090.md,research-ledger/files/checkpoints/0c/2870-Y5-R2FR-first-triplet-deep-source-extraction-under-AX1090.md,24544,0bd3846af335d3bbbd4366ba0d5f58d467ae696fb8e3bfb8b2abe05c85ed7490
checkpoints,2871-Y5-R2FR-QCAB-parent-source-equation-or-finite-row-under-AX1090.md,research-ledger/files/checkpoints/b2/2871-Y5-R2FR-QCAB-parent-source-equation-or-finite-row-under-AX1090.md,18852,097725d35493d510be4f6024092c27cb07cf509d6b966cdfa67fdb776289be06
checkpoints,2872-Y5-R2FR-qReff-parent-source-equation-or-finite-row-under-AX1090.md,research-ledger/files/checkpoints/39/2872-Y5-R2FR-qReff-parent-source-equation-or-finite-row-under-AX1090.md,20494,27ed62a2df491a8e359e3d9d3953ed5b4a98dc9e07070a364301ff8fba4c11d0
checkpoints,2873-Y5-R2FR-first-triplet-parent-source-current-identity-reentry-under-AX1090.md,research-ledger/files/checkpoints/95/2873-Y5-R2FR-first-triplet-parent-source-current-identity-reentry-under-AX1090.md,22343,c1eb42ada51777c88ae6f5e7f7f9c441578c61e163e801db1c4311da774d2643
checkpoints,2874-Y5-R2FR-rank-one-amplitude-parent-action-clause-search-under-AX1090.md,research-ledger/files/checkpoints/3e/2874-Y5-R2FR-rank-one-amplitude-parent-action-clause-search-under-AX1090.md,19766,ce6bdfb5427d35b29fda9faf97af50ea62e1188d5b3a33b47b3bd4afc559c96f
checkpoints,2875-Y5-R2FR-finite-first-triplet-acquisition-after-parent-action-clause-rejection-under-AX1090.md,research-ledger/files/checkpoints/7e/2875-Y5-R2FR-finite-first-triplet-acquisition-after-parent-action-clause-rejection-under-AX1090.md,20307,5669a2b8ef012d181cd8b2254daf677fec6f69ad09dcf46dd5238a216c8f611d
checkpoints,2876-Y5-R2FR-shared-green-sign-convention-source-or-two-branch-nonclaim-interface-under-AX1090.md,research-ledger/files/checkpoints/bb/2876-Y5-R2FR-shared-green-sign-convention-source-or-two-branch-nonclaim-interface-under-AX1090.md,14618,bb0a0949548a9865da0e49e10c43dec9337d7c11f61768134b1ed6476173baf0
checkpoints,2877-Y5-R2FR-first-finite-row-fill-under-two-sign-interface-under-AX1090.md,research-ledger/files/checkpoints/8c/2877-Y5-R2FR-first-finite-row-fill-under-two-sign-interface-under-AX1090.md,16844,5704775c1f7d655822891be5c82cc646aee3d0a0a1a1663c74e7dd41e7a1bc73
