category,source_path,published_path,size_bytes,sha256
checkpoints,2348-Y5-R2FR-spin-connection-coframe-owned-or-axial-torsion-P4-row.md,research-ledger/files/checkpoints/b5/2348-Y5-R2FR-spin-connection-coframe-owned-or-axial-torsion-P4-row.md,19271,8bd2917e98c2574209de6cf92d3f466c630629ada9cd4be6937e36e558a8fa5d
checkpoints,2349-Y5-R2FR-projective-trace-silence-or-P4-projective-component-row.md,research-ledger/files/checkpoints/3e/2349-Y5-R2FR-projective-trace-silence-or-P4-projective-component-row.md,20597,4adc32e7f7fa9f883c90f06932463efabf657977c2d4d5a65f3d40851ee8c7f9
checkpoints,235-projector-stress-variation-or-nohair-constraint-algebra.md,research-ledger/files/checkpoints/62/235-projector-stress-variation-or-nohair-constraint-algebra.md,5051,12008d96fdbef1baadb9813fae7f434fa0005b47238ef532078ed1fd90c0dec7
checkpoints,2350-Y5-R2FR-boundary-improvement-current-zero-or-P4-boundary-row.md,research-ledger/files/checkpoints/69/2350-Y5-R2FR-boundary-improvement-current-zero-or-P4-boundary-row.md,24473,61fdf99ecd4dfbf1171119354fbf36eed1e5b818f8de330e9afe347a27400104
checkpoints,2351-Y5-R2FR-parent-theta-Qtau-Htau-Href-extraction-or-source-row.md,research-ledger/files/checkpoints/2d/2351-Y5-R2FR-parent-theta-Qtau-Htau-Href-extraction-or-source-row.md,19307,9dde9e4c91b3403e998383f407574862721ed60be0a96d284152021ed51700e3
checkpoints,2352-Y5-R2FR-source-charge-equals-measured-GM-or-selector-bound.md,research-ledger/files/checkpoints/2d/2352-Y5-R2FR-source-charge-equals-measured-GM-or-selector-bound.md,19354,9a28f696bc452d63bb7bb88d9b71eb662e3556a5cc51a20fda42439cf4d48fa9
checkpoints,2353-Y5-R2FR-readout-no-reentry-source-selector-zero-or-component-row.md,research-ledger/files/checkpoints/eb/2353-Y5-R2FR-readout-no-reentry-source-selector-zero-or-component-row.md,18630,fb8214aa47c10de21243768df7e64e56d44d45f65a7ca620724e586398da10fc
checkpoints,2354-Y5-R2FR-source-worldtube-projector-chainmap-zero-or-readout-reentry-bound-pack.md,research-ledger/files/checkpoints/b3/2354-Y5-R2FR-source-worldtube-projector-chainmap-zero-or-readout-reentry-bound-pack.md,18772,fa06141a09729f6f49d6981724bf6bb51e90b44a763edd6f4f9a6b964db75954
checkpoints,2355-Y5-R2FR-worldtube-support-owner-fixed-domain-or-Icommutator-first-row.md,research-ledger/files/checkpoints/01/2355-Y5-R2FR-worldtube-support-owner-fixed-domain-or-Icommutator-first-row.md,15318,088dcee634276b762697b86abc6a595ce34f8536a3cd6aca1afc1f67b4f47818
checkpoints,2356-Y5-R2FR-parent-source-current-descent-or-domain-motion-bound.md,research-ledger/files/checkpoints/fe/2356-Y5-R2FR-parent-source-current-descent-or-domain-motion-bound.md,16985,1b9bb859327af469184648d01a1ecb2f7fb8a07b641299518861c92f008a814b
checkpoints,2357-Y5-R2FR-minimal-parent-matter-coupling-action-or-domain-motion-input.md,research-ledger/files/checkpoints/9c/2357-Y5-R2FR-minimal-parent-matter-coupling-action-or-domain-motion-input.md,15091,b35a5c0254d1049f12b36d83dbc723602d9f467904c1acef329f56539f3918f0
checkpoints,2358-Y5-R2FR-q-object-vertical-generator-open-branch-proof-or-domain-bound.md,research-ledger/files/checkpoints/a7/2358-Y5-R2FR-q-object-vertical-generator-open-branch-proof-or-domain-bound.md,14997,80e8139d19b78a79220f66ab06a4b2ae747e1c027cc74046f9ca224306408ea2
checkpoints,2359-Y5-R2FR-parent-q-field-chart-equivalence-relation-or-no-pole-selector.md,research-ledger/files/checkpoints/27/2359-Y5-R2FR-parent-q-field-chart-equivalence-relation-or-no-pole-selector.md,12522,a59ba7818d1794ccbc2362eceb64e5bc1d0673f2c202f09eb6f662d7dedd758d
checkpoints,236-local-EH-operator-or-constraint-algebra-decision.md,research-ledger/files/checkpoints/4b/236-local-EH-operator-or-constraint-algebra-decision.md,3850,436df005998aef65ea30c7277ca4c2ecc20e7063d57338dbfb58f21f421cdca8
checkpoints,2360-Y5-R2FR-second-class-auxiliary-origin-no-derivative-grammar-or-finite-leak.md,research-ledger/files/checkpoints/ae/2360-Y5-R2FR-second-class-auxiliary-origin-no-derivative-grammar-or-finite-leak.md,8005,13c9c73180dee83539b75aa2c899e7031b1d1b7432d06935485e984686ee85a5
checkpoints,2361-Y5-R2FR-parent-origin-of-CR-from-phase-cell-current-chain-or-finite-qR-row.md,research-ledger/files/checkpoints/71/2361-Y5-R2FR-parent-origin-of-CR-from-phase-cell-current-chain-or-finite-qR-row.md,6054,d8c3dbdae2951231a072c4297d8c54738d68710d7f05833a470da4762e65c5e1
checkpoints,2362-Y5-R2FR-psi-determinant-quotient-map-or-finite-qR-coefficients.md,research-ledger/files/checkpoints/51/2362-Y5-R2FR-psi-determinant-quotient-map-or-finite-qR-coefficients.md,7132,c609a276e39b3c8738ccb5ab1f45ccea91836b02f59f769ff5a5c43c2e0d6058
checkpoints,2363-Y5-R2FR-finite-qR-coefficient-source-pack-or-selector-reentry.md,research-ledger/files/checkpoints/e3/2363-Y5-R2FR-finite-qR-coefficient-source-pack-or-selector-reentry.md,6030,db5c07538322dd7c595ee594f8162c1e9a496c22869a12e6ec1e98c0c58f0957
checkpoints,2364-Y5-R2FR-q-source-vector-normal-form-or-first-finite-bound-row.md,research-ledger/files/checkpoints/cf/2364-Y5-R2FR-q-source-vector-normal-form-or-first-finite-bound-row.md,7936,6866f4fd9aafc24098151c0879815a2c1ac95d2cfe14259b501ff022fd728b44
checkpoints,2365-Y5-R2FR-q-representation-no-Weyl-spurion-or-BqWeyl-bound-row.md,research-ledger/files/checkpoints/20/2365-Y5-R2FR-q-representation-no-Weyl-spurion-or-BqWeyl-bound-row.md,6679,602a7a0d799fdc901e3997e34c03caffd8b822e03ae6877de8e49e05cf1c81cf
checkpoints,2366-Y5-R2FR-DqWeyl2-parent-coefficient-or-q-operator-normalization-source.md,research-ledger/files/checkpoints/0c/2366-Y5-R2FR-DqWeyl2-parent-coefficient-or-q-operator-normalization-source.md,6300,759ef968d7c2280b1baba92c8ccb6269270308ec50707f40965248f37281fc54
checkpoints,2367-Y5-R2FR-jq-source-leg-zero-theorem-or-finite-source-pack.md,research-ledger/files/checkpoints/54/2367-Y5-R2FR-jq-source-leg-zero-theorem-or-finite-source-pack.md,7208,7897d705676a6a4c6eff32df26ead440c0467bab0b2004d84435416135773a22
checkpoints,2368-Y5-R2FR-parent-coefficient-functor-or-finite-coupling-prior-runner.md,research-ledger/files/checkpoints/69/2368-Y5-R2FR-parent-coefficient-functor-or-finite-coupling-prior-runner.md,6748,f3a699a1a0be9af6303f6580a47a6453ca2b3123d06422039707be9fb620d908
checkpoints,2369-Y5-R2FR-alpha-cg-projection-owner-fill-or-deltaw-material-vector-acquisition.md,research-ledger/files/checkpoints/2e/2369-Y5-R2FR-alpha-cg-projection-owner-fill-or-deltaw-material-vector-acquisition.md,7116,57d12e890b1cf22f7844212bf1e874bf7adfe5f98a176806a39fb002a884bfa9
checkpoints,237-local-EH-exterior-action-contract.md,research-ledger/files/checkpoints/ed/237-local-EH-exterior-action-contract.md,4397,b86ab291e2d25483b813bac725151e1727abf55ed1057f834c507acb55571b11
checkpoints,2370-Y5-R2FR-readout-tail-zero-proof-or-first-alpha-readout-bound.md,research-ledger/files/checkpoints/18/2370-Y5-R2FR-readout-tail-zero-proof-or-first-alpha-readout-bound.md,7421,e9f373df77100130aecda84a296211ad9dd6e56560e83e007418ec9930e59c80
checkpoints,2371-Y5-R2FR-source-feedback-epsilon-sigma-or-PPN-gauge-bound-row.md,research-ledger/files/checkpoints/a8/2371-Y5-R2FR-source-feedback-epsilon-sigma-or-PPN-gauge-bound-row.md,10520,56adf23f08f218a667576006cef5523ca6a4be2f4a61404627e4632a506739c3
checkpoints,2372-Y5-R2FR-parent-action-source-blind-functor-signature-or-source-profile-vector.md,research-ledger/files/checkpoints/ee/2372-Y5-R2FR-parent-action-source-blind-functor-signature-or-source-profile-vector.md,9418,f660c3e066566c6b953e81ba97371b2cf32ed54401583b9aa2b38340fd95f286
checkpoints,2373-Y5-R2FR-Noether-source-charge-identity-or-nonHilbert-residual-row.md,research-ledger/files/checkpoints/39/2373-Y5-R2FR-Noether-source-charge-identity-or-nonHilbert-residual-row.md,8926,7a6e902366dafebc695f6adda3dc5cc6ba3aa3794cd38ac20a426752a12ee74c
checkpoints,2374-Y5-R2FR-noHypermomentum-LeviCivita-source-connection-or-P4-row.md,research-ledger/files/checkpoints/f3/2374-Y5-R2FR-noHypermomentum-LeviCivita-source-connection-or-P4-row.md,7805,8bf4e0e17062c72be122b85f378b177e083d7d3ed483315dfd6032f3dc8a7be4
checkpoints,2375-Y5-R2FR-noGamma-slot-matter-source-readout-audit.md,research-ledger/files/checkpoints/90/2375-Y5-R2FR-noGamma-slot-matter-source-readout-audit.md,8676,27ec62dcfc17625e033c5107707f968f24a49f88f5997165a7e7bb54c748ad27
checkpoints,2376-Y5-R2FR-source-readout-noGamma-action-argument-certificate.md,research-ledger/files/checkpoints/78/2376-Y5-R2FR-source-readout-noGamma-action-argument-certificate.md,7985,a892ea701e3e4c32bbe2399b1676603baa499905de00d06d3cffde2c53b7ae88
checkpoints,2377-Y5-R2FR-downstream-observation-functor-naturality-or-SRNG-adoption.md,research-ledger/files/checkpoints/f0/2377-Y5-R2FR-downstream-observation-functor-naturality-or-SRNG-adoption.md,7606,da4596abcebd0de9dc297544a99a8dd0794d47f84c8af88f460c1639a17e2e35
checkpoints,2378-Y5-R2FR-boundary-projective-residual-split-under-private-SRNG.md,research-ledger/files/checkpoints/d9/2378-Y5-R2FR-boundary-projective-residual-split-under-private-SRNG.md,6832,34d90ecbcb9d107063a3528b959b102b6c3a9b631b7706283c0125ab38f1eaac
checkpoints,2379-Y5-R2FR-boundary-no-flux-theorem-or-Bzero-first-bound-row.md,research-ledger/files/checkpoints/86/2379-Y5-R2FR-boundary-no-flux-theorem-or-Bzero-first-bound-row.md,6905,238fd81fb9ae5b8f145d7ef4b6341624e5230e6e6add45db90d040f880875fb5
checkpoints,238-metric-only-exterior-reduction-or-nohair-theorem.md,research-ledger/files/checkpoints/00/238-metric-only-exterior-reduction-or-nohair-theorem.md,4053,167be86533eeb466682b143fdad211fd8360ecbe4fda3199183e73a730e3de35
checkpoints,2380-Y5-R2FR-parent-theta-Qtau-fixed-reference-or-MHref-first-row.md,research-ledger/files/checkpoints/33/2380-Y5-R2FR-parent-theta-Qtau-fixed-reference-or-MHref-first-row.md,18455,5c302f32c977e6cbb7b60a7de456229470ca7e815ab35e3ea93bca7923decc97
checkpoints,2381-Y5-R2FR-boundary-term-classification-exact-vs-corner-reference.md,research-ledger/files/checkpoints/14/2381-Y5-R2FR-boundary-term-classification-exact-vs-corner-reference.md,16957,f576d5f92b8c0050d2b1a84e48cb7d738c9a0eb57e446b7bebdd0a930a7f527e
checkpoints,2382-Y5-R2FR-fixed-boundary-class-and-Href-selector-or-Delta-ref-row.md,research-ledger/files/checkpoints/cb/2382-Y5-R2FR-fixed-boundary-class-and-Href-selector-or-Delta-ref-row.md,16748,82700373806edaec688f32cd2464055a026e541094aeafb9e4fb252d13f4f0d1
checkpoints,2383-Y5-R2FR-parent-selector-equation-for-Sigma-ref-or-Delta-ref-source-pack.md,research-ledger/files/checkpoints/3a/2383-Y5-R2FR-parent-selector-equation-for-Sigma-ref-or-Delta-ref-source-pack.md,15469,d3d1fe2e4927432e2c5d0b973ae5dd9cfa31577ad689f8c35c60c11f54419998
checkpoints,2384-Y5-R2FR-boundary-stationarity-equation-for-Sigma-ref-or-source-pack-fill.md,research-ledger/files/checkpoints/47/2384-Y5-R2FR-boundary-stationarity-equation-for-Sigma-ref-or-source-pack-fill.md,14777,001d38869b6da9dbdec9a1ac8888d86b0a8407c5ff8e5d2384fc2c9f3aff5e0f
checkpoints,2385-Y5-R2FR-selector-functional-from-relative-boundary-class-or-Delta-ref-values.md,research-ledger/files/checkpoints/4e/2385-Y5-R2FR-selector-functional-from-relative-boundary-class-or-Delta-ref-values.md,13919,834255b32b31518a1774b0bc768c10a7010f434d18dbaab74492953f208d4675
checkpoints,2386-Y5-R2FR-Ctop-superselection-from-parent-topology-or-class-leak-row.md,research-ledger/files/checkpoints/92/2386-Y5-R2FR-Ctop-superselection-from-parent-topology-or-class-leak-row.md,14059,13d616daa8baaf28881997c850c1f5bb74dd3e714747e2549b89f6128818c284
checkpoints,2387-Y5-R2FR-boundary-domain-selector-continuity-no-crossing-or-class-leak-values.md,research-ledger/files/checkpoints/54/2387-Y5-R2FR-boundary-domain-selector-continuity-no-crossing-or-class-leak-values.md,13025,4b1fbcda791950c42d1a59a1602264237fb1b20016b9fb57c76fd15ece000604
checkpoints,2388-Y5-R2FR-parent-Hilbert-current-worldtube-support-or-selector-leak-values.md,research-ledger/files/checkpoints/88/2388-Y5-R2FR-parent-Hilbert-current-worldtube-support-or-selector-leak-values.md,18085,c3fdb3df44d4d2ece6f6b9c9dd6525367c3525bec719668a0b4793a2a64691ec
checkpoints,2389-Y5-R2FR-parent-matter-action-current-density-or-JH-owner-leak-values.md,research-ledger/files/checkpoints/82/2389-Y5-R2FR-parent-matter-action-current-density-or-JH-owner-leak-values.md,17772,1f2aa432d42810d473071da6d48a1d9ca35533e8c4b6529fd19bfff5eefd9555
checkpoints,239-nohair-theorem-targets-or-local-bound-runner.md,research-ledger/files/checkpoints/fd/239-nohair-theorem-targets-or-local-bound-runner.md,4916,c232d3beb10a5619b7b47d78c23821e3df4ef2f44fd4e1c7c076ea6add7d97ca
checkpoints,2390-Y5-R2FR-observed-coframe-pullback-same-frame-lock-or-frame-source-leak-values.md,research-ledger/files/checkpoints/3a/2390-Y5-R2FR-observed-coframe-pullback-same-frame-lock-or-frame-source-leak-values.md,18928,998d12b300c7164cea93d40ae11194beb6fc1e38e443196db93a2570a392a217
checkpoints,2391-Y5-R2FR-parent-q-Obs-e-functor-construction-or-frame-leak-source-pack.md,research-ledger/files/checkpoints/93/2391-Y5-R2FR-parent-q-Obs-e-functor-construction-or-frame-leak-source-pack.md,19969,2cc7997cf3e5d5221f95b327a17fc243d77336c09db66847aec7578cd14bebe3
checkpoints,2392-Y5-R2FR-vertical-kernel-presymplectic-null-and-matter-invisible-or-kernel-charge-row.md,research-ledger/files/checkpoints/90/2392-Y5-R2FR-vertical-kernel-presymplectic-null-and-matter-invisible-or-kernel-charge-row.md,19056,bb15bedd9e363e3881a9405e5a9af535c9626f2af8ef88a4c3a1e4e547202f3e
checkpoints,2393-Y5-R2FR-vertical-Noether-charge-Qv-extraction-or-kernel-charge-source-row.md,research-ledger/files/checkpoints/50/2393-Y5-R2FR-vertical-Noether-charge-Qv-extraction-or-kernel-charge-source-row.md,17771,31f6b3fb3c944cdefd2321a4732b742f51b64ae8d44b76281244142b011684e3
checkpoints,2394-Y5-R2FR-vertical-sector-variation-ledger-or-Qv-piece-leak-rows.md,research-ledger/files/checkpoints/68/2394-Y5-R2FR-vertical-sector-variation-ledger-or-Qv-piece-leak-rows.md,18070,806ee1674cbacc3a7783e0a7c3c94ae1ce42ea06a472c007a6569e7d6f21533d
checkpoints,2395-Y5-R2FR-EH-local-geometry-kernel-split-or-EH-contamination-row.md,research-ledger/files/checkpoints/ee/2395-Y5-R2FR-EH-local-geometry-kernel-split-or-EH-contamination-row.md,17514,b7c7b80ca165d302283df232a6221fc65df0382bc2d71b88f4f71221957d4892
checkpoints,2396-Y5-R2FR-matter-source-lift-and-no-direct-slot-proof-or-source-charge-row.md,research-ledger/files/checkpoints/1b/2396-Y5-R2FR-matter-source-lift-and-no-direct-slot-proof-or-source-charge-row.md,18157,b9638e52680031ec08fb48ad3c8092a700d89a0554682ed29fb035b27a183396
checkpoints,2397-Y5-R2FR-no-direct-matter-coupling-grammar-or-coupling-charge-row.md,research-ledger/files/checkpoints/f3/2397-Y5-R2FR-no-direct-matter-coupling-grammar-or-coupling-charge-row.md,17156,a7d791686ed2b449a097d9028c17a244ee0d27c2bd0e0684d77fe0435ec06bc9
checkpoints,2398-Y5-R2FR-invariant-generator-elimination-priority-or-deltaw-source-pack.md,research-ledger/files/checkpoints/25/2398-Y5-R2FR-invariant-generator-elimination-priority-or-deltaw-source-pack.md,13082,d4441c110d10b4ccf198c8a2820dd66a694a38aaf333c19b738923fa97a8cd92
checkpoints,2399-Y5-R2FR-species-label-forgetting-source-functor-parent-proof-or-deltaw-species-bound.md,research-ledger/files/checkpoints/7f/2399-Y5-R2FR-species-label-forgetting-source-functor-parent-proof-or-deltaw-species-bound.md,16291,85ba17c254f9c2924d1f57fcc5d9c2e763275b637bbf9c3e81bc7a1aa354917b
checkpoints,24-cosmology-preflight-execution-plan.md,research-ledger/files/checkpoints/36/24-cosmology-preflight-execution-plan.md,2725,42ff80708e84ec4ad21de43d87a9d64d6affa1c3ba4e15bb6ec85fba6701fcdf
checkpoints,240-universal-coupling-parent-contract-or-local-bound-data-runner.md,research-ledger/files/checkpoints/af/240-universal-coupling-parent-contract-or-local-bound-data-runner.md,6265,beedf14d8d624bf7a9fe61383475869f473100c4506a62a2378a23a619bc4d06
checkpoints,2400-Y5-R2FR-ordinary-matter-exchange-graph-connectivity-and-source-shadow-ban-or-deltaw-block-bound.md,research-ledger/files/checkpoints/f9/2400-Y5-R2FR-ordinary-matter-exchange-graph-connectivity-and-source-shadow-ban-or-deltaw-block-bound.md,15037,aa22a820b10bd50329a1a7a0b8cdeeadded5edae1678cbe6274f3fe63b024e1f
checkpoints,2401-Y5-R2FR-source-shadow-functional-exclusion-parent-action-grammar-or-shadow-bound-pack.md,research-ledger/files/checkpoints/38/2401-Y5-R2FR-source-shadow-functional-exclusion-parent-action-grammar-or-shadow-bound-pack.md,14819,143f61786b0ad097fa513f8e5f236dadb06ecb9636b39ad9a40fba7c179f21c7
checkpoints,2402-Y5-R2FR-parent-action-normal-form-ownership-signer-or-shadow-coefficient-acquisition.md,research-ledger/files/checkpoints/b1/2402-Y5-R2FR-parent-action-normal-form-ownership-signer-or-shadow-coefficient-acquisition.md,16140,b74cce073c93c56d1d96c904ff2cdede195544d30d78626b8dd85dc5fb32af12
checkpoints,2403-Y5-R2FR-minimal-parent-action-normal-form-candidate-or-off-contract-coefficient-bound-pack.md,research-ledger/files/checkpoints/fe/2403-Y5-R2FR-minimal-parent-action-normal-form-candidate-or-off-contract-coefficient-bound-pack.md,15447,017128132e438ebc8f699f065e2624ceec175dc5bdf2b655d4ddf38fa453b1d5
checkpoints,2404-Y5-R2FR-minimal-parent-action-first-variation-GR-Newton-gate-or-operator-residual-pack.md,research-ledger/files/checkpoints/0f/2404-Y5-R2FR-minimal-parent-action-first-variation-GR-Newton-gate-or-operator-residual-pack.md,14713,945d6992e11ccef658111da16be06943c6a54b746875194b85be33b6381488db
checkpoints,2405-Y5-R2FR-EH-dominance-and-MTS-residual-sector-silence-or-operator-bound-pack.md,research-ledger/files/checkpoints/08/2405-Y5-R2FR-EH-dominance-and-MTS-residual-sector-silence-or-operator-bound-pack.md,15024,d04af4e7c024fa603123045de29657c63869e3bead160a09b9e141c3a1d7b508
checkpoints,2406-Y5-R2FR-sector-by-sector-MTS-residual-variation-and-local-scaling-silence-or-operator-bounds.md,research-ledger/files/checkpoints/ef/2406-Y5-R2FR-sector-by-sector-MTS-residual-variation-and-local-scaling-silence-or-operator-bounds.md,21430,4e5621db044f411d033291faf7c2cad51a3801bda75a8e0751689b0f0472fb85
checkpoints,2407-Y5-R2FR-projector-PiM-commutator-variation-zero-or-operator-coefficient-bound.md,research-ledger/files/checkpoints/06/2407-Y5-R2FR-projector-PiM-commutator-variation-zero-or-operator-coefficient-bound.md,19774,c13f017c9ee40ecd53c8cfd802a4bc6acf980f538113f6d098da882cd4ac1481
checkpoints,2408-Y5-R2FR-topological-Hilbert-equality-R-eq-zero-or-epsilonM-bound-fill.md,research-ledger/files/checkpoints/02/2408-Y5-R2FR-topological-Hilbert-equality-R-eq-zero-or-epsilonM-bound-fill.md,17302,3818653eea2cad05983a9e0ce33d170f70aeb95ab1de7ad68f563966851ac98b
checkpoints,2409-Y5-R2FR-Gamma-eff-metric-variation-or-first-q-loc-response-operator-row.md,research-ledger/files/checkpoints/72/2409-Y5-R2FR-Gamma-eff-metric-variation-or-first-q-loc-response-operator-row.md,18188,1d390953aeb854d18f95f8c44521d6659c2702008b955923ac575dc76c90c5a0
checkpoints,241-C-silence-screening-or-parent-selection-theorem.md,research-ledger/files/checkpoints/2e/241-C-silence-screening-or-parent-selection-theorem.md,5884,e87adaccdf33426cb3fd632ffe410bd5c1cad222c918dfddb953bc8fb4b3f089
checkpoints,2410-Y5-R2FR-R10-q-loc-Yukawa-source-map-or-bound-curve-blocker.md,research-ledger/files/checkpoints/07/2410-Y5-R2FR-R10-q-loc-Yukawa-source-map-or-bound-curve-blocker.md,19935,8491aab97ce04af9efff4dfe6906e0c07c3750b34f838aa69affcc65af04d3b6
checkpoints,2411-Y5-R2FR-parent-ZM-and-J-current-owner-or-constraint-branch.md,research-ledger/files/checkpoints/e6/2411-Y5-R2FR-parent-ZM-and-J-current-owner-or-constraint-branch.md,20874,c059d593bbca2ca176de3cef053916110183152a968635a55f2c1b564a7cde04
checkpoints,2412-Y5-R2FR-principal-symbol-ZAB-or-rank-zero-source-current-identity.md,research-ledger/files/checkpoints/8a/2412-Y5-R2FR-principal-symbol-ZAB-or-rank-zero-source-current-identity.md,19856,7634c8372872c06958841d5b57f2a9ce21327e0cc8800cb57bf059203d0177e0
checkpoints,2413-Y5-R2FR-CDB-principal-symbol-extraction-or-algebraic-residual-map.md,research-ledger/files/checkpoints/cf/2413-Y5-R2FR-CDB-principal-symbol-extraction-or-algebraic-residual-map.md,18106,2cf3579685fe098787faa9673a8c70224e33206d8b58a5916a168c9097dec890
checkpoints,2414-Y5-R2FR-Kconn-LC-parent-signature-or-affine-P4-residual-row.md,research-ledger/files/checkpoints/36/2414-Y5-R2FR-Kconn-LC-parent-signature-or-affine-P4-residual-row.md,20176,1983e9040dd6fcf948c62559d92f7b438d48ba62583e742fbd0cc9fe863927db
checkpoints,2415-Y5-R2FR-sector-Gamma-slot-audit-and-private-SRNG-lock.md,research-ledger/files/checkpoints/f0/2415-Y5-R2FR-sector-Gamma-slot-audit-and-private-SRNG-lock.md,20155,162d5f7af05b57591a9840ee4dd4505fa373d7202f74bbc411f2e499050efd5e
checkpoints,2416-Y5-R2FR-parent-ordinary-action-variable-signature-spine.md,research-ledger/files/checkpoints/4d/2416-Y5-R2FR-parent-ordinary-action-variable-signature-spine.md,21308,5e7ea9349fc82454c139f6538eddb4c8cc3f47fd38360fd65a7565e7ebd59dc1
checkpoints,2417-Y5-R2FR-boundary-source-owner-public-activation-gate.md,research-ledger/files/checkpoints/93/2417-Y5-R2FR-boundary-source-owner-public-activation-gate.md,18841,81e48bf758e4ff4ca7d530085cdd211e72497fe7c28d824547669dfeec615bcf
checkpoints,2418-Y5-R2FR-readout-no-reentry-source-selector-zero-or-component-row.md,research-ledger/files/checkpoints/f0/2418-Y5-R2FR-readout-no-reentry-source-selector-zero-or-component-row.md,16653,6e53ecb6370476411c517ddc2be75e43bc275d9a1293ae01549325d4eead9321
checkpoints,2419-Y5-R2FR-source-worldtube-projector-chainmap-zero-or-readout-reentry-bound-pack.md,research-ledger/files/checkpoints/f1/2419-Y5-R2FR-source-worldtube-projector-chainmap-zero-or-readout-reentry-bound-pack.md,15451,66378845e6d8998b401f48c820feabb4f060f4db265f489c417a0dfbb05cc371
checkpoints,242-strict-local-coframe-branch-or-domain-projector-action.md,research-ledger/files/checkpoints/08/242-strict-local-coframe-branch-or-domain-projector-action.md,5391,e61979148ed82b875df82299ec7ee7a850f362c5faa8bf9fc5f0bdb2f514dbb5
checkpoints,2420-Y5-R2FR-minimal-parent-matter-coupling-action-or-domain-motion-input.md,research-ledger/files/checkpoints/ae/2420-Y5-R2FR-minimal-parent-matter-coupling-action-or-domain-motion-input.md,20203,b383bc63babcd1494608e12f1ba42ea0c3a2fa4c3055c750e2216b17762cb98f
checkpoints,2421-Y5-R2FR-psi-determinant-quotient-map-or-finite-qR-coefficients.md,research-ledger/files/checkpoints/e8/2421-Y5-R2FR-psi-determinant-quotient-map-or-finite-qR-coefficients.md,24094,087b85ddb2b6da3b069d1392490c6b79972a38da31658058b14d58b3683d8c2c
checkpoints,2422-Y5-R2FR-parent-multimode-permission-or-scalar-only-no-go.md,research-ledger/files/checkpoints/3e/2422-Y5-R2FR-parent-multimode-permission-or-scalar-only-no-go.md,20251,9ae734eeb7f42f5360f918398e492ced24b40755089b4673e143a84808be883d
